incident_num,offense,date,street,lat,long,district,shooting,weekday,hour
202045715,VAL - VIOLATION OF AUTO LAW,2020-06-29,MORTON ST,42.2848279838781,-71.0926439186692,B3,0,Monday,16
202043428,ROBBERY,2020-06-21,BLUE HILL AVENUE,42.35866,-71.05674,B2,0,Sunday,12
202029191,VANDALISM,2020-04-25,DORCHESTER AVE,42.3039633564704,-71.0592463625952,C11,0,Saturday,8
202011955,SICK ASSIST - DRUG RELATED ILLNESS,2020-02-13,W WALNUT PARK,42.3172070233941,-71.0987992164904,E13,0,Thursday,6
202019975,LARCENY THEFT FROM MV - NON-ACCESSORY,2020-03-12,LAMARTINE ST,42.2848257658049,-71.091373689388,E13,0,Thursday,15
202031326,LARCENY THEFT FROM BUILDING,2020-05-02,EDGEMERE RD,42.2870935525911,-71.1482212837716,E5,0,Saturday,11
202035087,VERBAL DISPUTE,2020-05-21,DORCHESTER AVE,42.2879272853808,-71.0636969815531,C11,0,Thursday,15
202045846,ASSAULT - SIMPLE,2020-06-30,MAVERICK SQ,42.3708180467024,-71.0392907813515,A7,0,Tuesday,8
202024743,ROBBERY,2020-04-03,HIAWATHA RD,42.2768375424796,-71.0952644007575,B3,0,Friday,5
202033145,FORGERY / COUNTERFEITING,2020-04-27,SOUTH ST,42.3618385665647,-71.0597648909416,A1,0,Monday,0
202037196,SICK ASSIST,2020-05-29,SOUTH ST,42.2870020039113,-71.1290730851736,E5,0,Friday,18
202034669,THREATS TO DO BODILY HARM,2020-05-19,F ST,42.3395419898301,-71.0694087696754,C6,0,Tuesday,12
202007828,SUDDEN DEATH,2020-01-29,BEALE ST,42.2832315546753,-71.0641572468397,C11,0,Wednesday,13
202002486,SICK/INJURED/MEDICAL - PERSON,2020-01-10,MYRTLE ST,42.3593313942901,-71.0654924744935,A1,0,Friday,13
202000865,BREAKING AND ENTERING (B&E) MOTOR VEHICLE,2020-01-03,WINTHROP ST,42.3242406894884,-71.0776191664062,B2,0,Friday,19
202018900,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,2020-03-09,STANIFORD ST,42.3617344811613,-71.0638659305931,A1,0,Monday,9
202040732,SERVICE TO OTHER AGENCY,2020-06-11,HANCOCK ST,42.3104339974624,-71.0613400976213,C11,0,Thursday,0
202020055,PROPERTY - ACCIDENTAL DAMAGE,2020-03-13,E THIRD ST,42.3366102140791,-71.0287144272153,C6,0,Friday,4
202022953,DANGEROUS OR HAZARDOUS CONDITION,2020-03-25,WASHINGTON ST,42.3286628355561,-71.0856340118355,B2,0,Wednesday,18
202023361,LARCENY THEFT FROM BUILDING,2020-03-16,BROMFIELD ST,42.3618385665647,-71.0597648909416,A1,0,Monday,12
202012683,AUTO THEFT - LEASED/RENTED VEHICLE,2020-02-15,MYRTLE ST,42.3618385665647,-71.0597648909416,A1,0,Saturday,14
202039396,M/V - LEAVING SCENE - PERSONAL INJURY,2020-06-06,"COLUMBUS AVE & MASSACHUSETTS AVE
BOSTON  MA 02118
",42.340647968512,-71.0817479739454,D4,0,Saturday,12
202030618,LARCENY ALL OTHERS,2020-04-30,E SIXTH ST,42.3332120760022,-71.0301810990857,C6,0,Thursday,20
202018492,ASSAULT - SIMPLE,2020-03-07,WALNUT AVE,42.314304694898,-71.0939134818,E13,0,Saturday,15
202039791,VIOLATION - RESTRAINING ORDER (NO ARREST),2020-06-08,BROADLAWN PARK,42.3022845724254,-71.1651921152328,E5,0,Monday,8
202004676,LARCENY THEFT FROM BUILDING,2020-01-18,CANAL ST,42.3648952700273,-71.0605024901577,A1,0,Saturday,1
202036442,SICK/INJURED/MEDICAL - PERSON,2020-05-27,E FOURTH ST,42.3348892617405,-71.0281737941639,C6,0,Wednesday,9
202014654,AUTO THEFT,2020-02-21,BLUE HILL AVE,42.3097185676727,-71.1042943178765,B3,0,Friday,16
202043606,ASSAULT - SIMPLE,2020-06-22,NORFOLK ST,42.2882803801797,-71.0765268825944,B3,0,Monday,7
202030840,ASSAULT - AGGRAVATED,2020-05-02,WASHINGTON ST,42.3014471381516,-71.0768134841345,C11,0,Saturday,18
202037998,BURGLARY - COMMERICAL,2020-06-01,HUNTINGTON AVE,42.3395419898301,-71.0694087696754,D4,0,Monday,12
202025953,TOWED MOTOR VEHICLE,2020-04-09,BELLEVUE ST,42.3098322844905,-71.0681732168645,C11,0,Thursday,9
202027042,LARCENY SHOPLIFTING,2020-04-14,MASSACHUSETTS AVE,42.3255380074719,-71.0657959190108,C6,0,Tuesday,16
202044314,SUDDEN DEATH,2020-06-24,WILLIAM T MORRISSEY BLVD,42.2925832315183,-71.0477619845242,C11,0,Wednesday,12
202032256,VANDALISM,2020-05-09,ATHENS ST,42.3387736681406,-71.0496785127117,C6,0,Saturday,5
202030223,SICK/INJURED/MEDICAL - PERSON,2020-04-30,HUNTINGTON AVE,42.333258615737,-71.1074813004702,B2,0,Thursday,7
202007523,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-01-28,LUCY ST,42.3286628355561,-71.0856340118355,C6,0,Tuesday,14
202010000,PROPERTY - LOST/ MISSING,2020-02-05,JACOB ST,42.2848257658049,-71.091373689388,B3,0,Wednesday,8
202008849,LARCENY THEFT FROM BUILDING,2020-02-02,MAYWOOD ST,42.3167954150061,-71.079645623217,B2,0,Sunday,12
202028625,LARCENY THEFT FROM MV - NON-ACCESSORY,2020-04-21,OTISFIELD ST,42.2975553295965,-71.0597091024257,B2,0,Tuesday,14
202030594,LARCENY THEFT FROM MV - NON-ACCESSORY,2020-04-30,EASTMAN ST,42.3198603989366,-71.0643412009513,B2,0,Thursday,0
202039557,ASSAULT - SIMPLE,2020-06-07,HOMES AVE,42.3034407323292,-71.0667460763385,C11,0,Sunday,3
202030631,SICK ASSIST - DRUG RELATED ILLNESS,2020-05-01,HEATH ST,42.3262400417212,-71.1002204793459,B2,0,Friday,18
202037637,AUTO THEFT,2020-06-11,W FIRST ST,42.3412875043904,-71.054679326494,C6,0,Thursday,11
202002679,INVESTIGATE PROPERTY,2020-01-10,DAKOTA ST,42.3001654325412,-71.0668536964595,C11,1,Friday,23
202020356,GRAFFITI,2020-03-14,EVERETT ST,42.3664373949228,-71.0322681254818,A7,0,Saturday,11
202041520,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-06-13,"2400 WASHINGTON ST
ROXBURY  MA 02119
UNITED STATES",42.3286628355561,-71.0856340118355,B2,0,Saturday,2
202038551,LARCENY THEFT OF MV PARTS & ACCESSORIES,2020-06-02,"HARRISON AVE & HARRISON ARCHWAYS
BOSTON  MA 02118
",42.3390639772103,-71.0700050203827,D4,0,Tuesday,23
202017149,ASSAULT - SIMPLE,2020-03-03,DALTON ST,42.346343125022,-71.0848201277204,D4,0,Tuesday,2
202003420,INVESTIGATE PROPERTY,2020-01-11,BEACON ST,42.3338433657879,-71.1541294266911,D14,0,Saturday,8
202017941,ASSAULT - SIMPLE,2020-03-05,COTTAGE ST,42.3708180467024,-71.0392907813515,A7,0,Thursday,15
202023909,ASSAULT - AGGRAVATED,2020-03-30,CHELSEA ST,42.3717226580267,-71.0366554935452,A7,0,Monday,16
202012229,TOWED MOTOR VEHICLE,2020-02-13,E BROADWAY,42.335468125482,-71.0448914947377,C6,0,Thursday,21
202021275,PROPERTY - FOUND,2020-03-18,VAN BRUNT ST,42.2428598350263,-71.1248990569455,E18,0,Wednesday,11
202027555,PROPERTY - STOLEN THEN RECOVERED,2020-04-17,MOUNT VERNON ST,42.3223161718747,-71.0587310708647,C6,0,Friday,1
202033779,LANDLORD - TENANT,2020-05-15,CAMBRIDGE ST,42.3576682880102,-71.12729675664,D14,0,Friday,18
202036843,SICK/INJURED/MEDICAL - PERSON,2020-05-28,VINE ST,42.3263011017991,-71.0776491905955,B2,0,Thursday,15
202006894,TOWED MOTOR VEHICLE,2020-01-26,NIRA AVE,42.3251954412188,-71.1085623148551,E13,0,Sunday,12
202007676,MISSING PERSON - LOCATED,2020-01-28,RICHARDSON ST,42.3490560003051,-71.1504984997502,D14,0,Tuesday,21
202015753,SICK ASSIST,2020-02-27,W NINTH ST,42.3331611476742,-71.0524643656114,C6,0,Thursday,7
202021614,SICK/INJURED/MEDICAL - POLICE,2020-03-17,HANCOCK ST,42.3104339974624,-71.0613400976213,C11,0,Tuesday,16
202043698,INVESTIGATE PROPERTY,2020-06-22,DUDLEY ST,42.318135223736,-71.0676338838364,B2,0,Monday,13
202021141,LARCENY SHOPLIFTING,2020-03-17,BOYLSTON ST,42.348623815555,-71.0827763708641,D4,0,Tuesday,16
202008198,INVESTIGATE PERSON,2020-01-30,SOUTHAMPTON ST,42.3321084294949,-71.0701439481355,C6,0,Thursday,20
202019041,FRAUD - IMPERSONATION,2020-03-09,CUMSTON ST,42.3395419898301,-71.0694087696754,D4,0,Monday,17
202035940,INVESTIGATE PROPERTY,2020-05-25,SARATOGA ST,42.383567148596,-71.0177057398177,A7,0,Monday,0
202032380,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",2020-05-07,TALBOT AVE,42.2871482039504,-71.064930393725,C11,0,Thursday,22
202039512,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-06-06,"HAROLD ST & HARRISHOF ST
ROXBURY  MA 02121
UNITED ",42.3171990238929,-71.0898819881046,B2,0,Saturday,22
202011018,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2020-02-10,"WASHINGTON ST & MCBRIDE ST
JAMAICA PLAIN  MA 02130",42.3055209751005,-71.1084349882066,E13,0,Monday,5
202026841,FRAUD - IMPERSONATION,2020-04-13,WALNUT PK,42.3286628355561,-71.0856340118355,External,0,Monday,17
202019779,SICK ASSIST,2020-03-12,AVERTON ST,42.2814301521048,-71.1354886865284,E5,0,Thursday,8
202021895,VAL - VIOLATION OF AUTO LAW,2020-03-16,MEDFORD ST,42.3790172007557,-71.0541047463988,A15,0,Monday,18
202010890,M/V ACCIDENT - PROPERTY DAMAGE,2020-02-09,"BLUE HILL AVE & CRESTON ST
ROXBURY  MA 02121
UNITE",42.3126939922132,-71.0801000570002,B2,0,Sunday,13
202027023,LARCENY THEFT FROM MV - NON-ACCESSORY,2020-04-04,SPEEDWELL ST,42.2975553295965,-71.0597091024257,C11,0,Saturday,12
202040232,INVESTIGATE PROPERTY,2020-06-09,BRADLEE ST,42.2971453099254,-71.0740952774977,B3,1,Tuesday,16
202041242,TOWED MOTOR VEHICLE,2020-06-13,BREMEN ST,42.3747438770479,-71.0320762684896,A7,0,Saturday,5
202041698,ASSAULT - AGGRAVATED,2020-06-15,TREMONT ST,42.3542837724149,-71.0638040374747,A1,0,Monday,2
202002545,TRESPASSING,2020-01-10,"TREMONT ST & HAMILTON PL
BOSTON  MA 02108
UNITED S",42.3566679831469,-71.0617909583858,A1,0,Friday,16
202004275,FRAUD - FALSE PRETENSE / SCHEME,2020-01-16,SOMERSET ST,42.3618385665647,-71.0597648909416,A1,0,Thursday,16
202019275,SICK ASSIST,2020-03-10,PERKINS ST,42.3210172202007,-71.1161924956027,E13,0,Tuesday,13
202010771,M/V ACCIDENT - PERSONAL INJURY,2020-02-08,MA-1A,42.35866,-71.05674,A7,0,Saturday,21
202020267,INVESTIGATE PERSON,2020-03-13,"HARVARD ST & BERNARD ST
DORCHESTER  MA 02121
UNITE",42.2963040392468,-71.0809649714012,B3,0,Friday,21
202002602,LARCENY ALL OTHERS,2020-01-10,RIVER ST,42.2533033949896,-71.1297180558524,E18,0,Friday,18
202013815,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2020-02-20,WESTLAND AVE,42.3435586815548,-71.0873414549039,D4,0,Thursday,7
202041627,FRAUD - FALSE PRETENSE / SCHEME,2020-06-14,GIBSON ST,42.2975553295965,-71.0597091024257,C11,0,Sunday,18
202012924,SICK/INJURED/MEDICAL - PERSON,2020-02-16,CENTRE ST,42.3026067032673,-71.1256093709251,E13,0,Sunday,3
202013134,LARCENY SHOPLIFTING,2020-02-17,RIVER ST,42.255926478566,-71.1231720744781,E18,0,Monday,14
202031492,VANDALISM,2020-05-04,WELLINGTON ST,42.3395419898301,-71.0694087696754,D4,0,Monday,22
202017450,INVESTIGATE PROPERTY,2020-03-03,CAPEN ST,42.2831542335868,-71.0806718276678,B3,0,Tuesday,23
202027247,SERVICE TO OTHER AGENCY,2020-04-15,DORCHESTER AVE,42.2783992011305,-71.0663630509312,C11,0,Wednesday,13
202020016,THREATS TO DO BODILY HARM,2020-03-12,WASHINGTON ST,42.2809617297705,-71.070807024868,C11,0,Thursday,21
202001851,ASSAULT - SIMPLE,2020-01-07,HARRISON AVE,42.3355595408121,-71.0743636377437,D4,0,Tuesday,23
202037678,AUTO THEFT,2020-06-11,W FIRST ST,42.3412875043904,-71.054679326494,C6,0,Thursday,11
202026591,LARCENY THEFT FROM MV - NON-ACCESSORY,2020-04-11,MELCHER ST,42.3412875043904,-71.054679326494,C6,0,Saturday,19
202032209,SICK/INJURED/MEDICAL - PERSON,2020-05-08,WILLIAMS AVE,42.2510016747298,-71.1191048052588,E18,0,Friday,21
202015348,VANDALISM,2020-02-25,CENTRE ST,42.2870935525911,-71.1482212837716,E5,0,Tuesday,15
202019244,LARCENY SHOPLIFTING,2020-03-10,SEAPORT BLVD,42.3519645134285,-71.0461129109746,C6,0,Tuesday,11
202024258,MISSING PERSON,2020-04-01,BROOK AVE,42.3204775339214,-71.0727367268945,B2,0,Wednesday,3
202028564,THREATS TO DO BODILY HARM,2020-04-22,TREMONT ST,42.3398997555301,-71.0793001422181,D4,0,Wednesday,1
202020343,LARCENY THEFT FROM MV - NON-ACCESSORY,2020-03-13,CONDOR ST,42.3708180467024,-71.0392907813515,A7,0,Friday,18
202019687,VERBAL DISPUTE,2020-03-11,BLUE HILL AVE,42.2848921494081,-71.0911129106566,B3,0,Wednesday,20
202005739,SICK ASSIST,2020-01-22,TALBOT AVE,42.2926871087736,-71.0803842714679,B3,0,Wednesday,12
202023935,MISSING PERSON,2020-03-30,CEDAR ST,42.3286628355561,-71.0856340118355,B2,0,Monday,17
202044107,PROPERTY - LOST/ MISSING,2020-06-19,ELLET ST,42.2975553295965,-71.0597091024257,C11,0,Friday,0
202009046,SUDDEN DEATH,2020-02-02,LINCOLN ST,42.2585661817406,-71.1195162571741,E18,0,Sunday,23
202020815,LARCENY THEFT FROM BUILDING,2020-03-16,HUNTINGTON AVE,42.3448118186725,-71.0823432376763,D4,0,Monday,9
202037514,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-05-30,"40 GIBSON ST
DORCHESTER  MA 02122
UNITED STATES",42.2975553295965,-71.0597091024257,E18,0,Saturday,20
202037058,MISSING PERSON - LOCATED,2020-05-28,AMORY AVE,42.320665343805,-71.1000498725617,E13,0,Thursday,17
202003655,SICK ASSIST,2020-01-14,OLD COLONY AVE,42.3297118322284,-71.0526838808277,C6,0,Tuesday,12
202020170,M/V ACCIDENT - PERSONAL INJURY,2020-03-13,AMERICAN LEGION HWY,42.2562159204022,-71.1240194732902,E18,0,Friday,17
202018300,SICK ASSIST,2020-03-06,BEACON ST,42.3521861336175,-71.0845217129177,D4,0,Friday,19
202025922,SICK/INJURED/MEDICAL - PERSON,2020-04-09,PRINCETON ST,42.3767959652937,-71.0378972233023,A7,0,Thursday,1
202044325,FRAUD - FALSE PRETENSE / SCHEME,2020-05-11,MORRILL ST,42.2975553295965,-71.0597091024257,C11,0,Monday,19
202021519,ASSAULT - SIMPLE,2020-03-19,AMERICAN LEGION HWY,42.2753131149712,-71.1158779769403,E18,0,Thursday,12
202035291,SICK/INJURED/MEDICAL - PERSON,2020-05-22,BUSHNELL ST,42.2848918329457,-71.0632216273833,C11,0,Friday,11
202006791,TOWED MOTOR VEHICLE,2020-01-25,DUDLEY ST,42.3285352863854,-71.0821387373013,B2,0,Saturday,21
202013025,MISSING PERSON,2020-02-16,CAROL AVE,42.3490560003051,-71.1504984997502,D14,0,Sunday,20
202019577,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,2020-03-11,"BRIGHTON ST & CAMBRIDGE ST
CHARLESTOWN  MA 02129
U",42.3824659873454,-71.0785810138382,A15,0,Wednesday,13
202005294,LARCENY PICK-POCKET,2020-01-20,TREMONT ST,42.351400414121,-71.0648028524618,A1,0,Monday,0
202012193,M/V ACCIDENT - PROPERTY DAMAGE,2020-02-13,BLUE HILL AVE,42.2848257658049,-71.091373689388,B2,0,Thursday,20
202009664,M/V ACCIDENT - PROPERTY DAMAGE,2020-02-05,"CAMBRIDGE ST & IMRIE RD
BRIGHTON  MA 02134
UNITED ",42.3529840037625,-71.1390000228542,D14,0,Wednesday,6
202040457,OTHER OFFENSE,2020-06-09,MAGAZINE ST,42.3271865179879,-71.0701334096267,B2,0,Tuesday,11
202029750,VAL - VIOLATION OF AUTO LAW,2020-04-28,"DUDLEY ST & WARREN ST
ROXBURY  MA 02119
UNITED STA",42.328657016949,-71.0834519549857,B2,0,Tuesday,5
202044346,SICK ASSIST,2020-06-24,SUMNER ST,42.3670123806206,-71.0354601992543,A7,0,Wednesday,14
202032331,SICK/INJURED/MEDICAL - PERSON,2020-05-09,HARVARD ST,42.2896811516111,-71.0921254531338,B3,0,Saturday,14
202034190,VIOLATION - CITY ORDINANCE,2020-05-17,"ASHTON ST & LIVINGSTONE ST
DORCHESTER  MA 02124
UN",42.2851459594632,-71.0899959424029,B3,0,Sunday,18
202020697,LARCENY ALL OTHERS,2020-03-15,WASHINGTON ST,42.3545640622082,-71.0614741777758,A1,0,Sunday,17
202033737,VAL - VIOLATION OF AUTO LAW,2020-05-11,HARRISON AVE,42.3358173309073,-71.0740438253707,D4,0,Monday,14
202003363,INVESTIGATE PROPERTY,2020-01-13,AMORY ST,42.319156778844,-71.1006758269183,E13,0,Monday,14
202029827,VANDALISM,2020-04-26,DEVON ST,42.3103871704958,-71.0805453022079,B2,0,Sunday,3
202025879,THREATS TO DO BODILY HARM,2020-04-08,TENNIS RD,42.2761569125616,-71.0955030303829,B3,0,Wednesday,19
202009585,INVESTIGATE PROPERTY,2020-02-04,GIBSON ST,42.2975553295965,-71.0597091024257,C11,0,Tuesday,16
202005863,LANDLORD - TENANT,2020-01-22,BLUE HILL AVE,42.320160953205,-71.0777728977818,B2,0,Wednesday,17
202022312,MISSING PERSON - LOCATED,2020-03-22,RIVER ST,42.2695668929891,-71.0907504926637,B3,0,Sunday,11
202010638,PROPERTY - LOST/ MISSING,2020-02-08,FAYSTON ST,42.3286628355561,-71.0856340118355,B2,0,Saturday,13
202023984,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2020-03-30,WASHINGTON ST,42.3153843630749,-71.0987002137659,E13,0,Monday,21
202045416,INVESTIGATE PROPERTY,2020-06-28,REVERE ST,42.3594820750855,-71.0704496338318,A1,0,Sunday,10
202032887,SICK ASSIST,2020-05-12,DORCHESTER AVE,42.3017504908974,-71.0597339960026,C11,0,Tuesday,1
202033129,INVESTIGATE PERSON,2020-05-12,DONALD RD,42.35866,-71.05674,B3,0,Tuesday,14
202033412,VAL - VIOLATION OF AUTO LAW,2020-05-14,"TALBOT AVE & HARVARD ST
DORCHESTER  MA 02124
UNITE",42.2947349958118,-71.0873580531535,B3,0,Thursday,12
202043163,VANDALISM,2020-06-20,COTTAGE ST,42.3708180467024,-71.0392907813515,A7,0,Saturday,6
202045738,INVESTIGATE PERSON,2020-06-29,COMMONWEALTH AVE,42.351705713874,-71.1198995550847,D14,0,Monday,18
202036383,INVESTIGATE PROPERTY,2020-05-26,WOODCLIFF ST,42.3161024125839,-71.0775619879324,B2,1,Tuesday,21
202039037,VANDALISM,2020-06-05,CHARLOTTE ST,42.2994421545507,-71.0848974823286,B3,1,Friday,1
202021749,M/V ACCIDENT - PERSONAL INJURY,2020-03-20,PARKER ST,42.3337596054486,-71.0957400862787,B2,0,Friday,14
202002437,SICK ASSIST,2020-01-10,HARLEM ST,42.3002168413442,-71.0809794009977,B3,0,Friday,9
202001230,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2020-01-05,AMORY ST,42.3171585820007,-71.1024687968517,E13,0,Sunday,18
202023797,SICK/INJURED/MEDICAL - POLICE,2020-03-29,VINE ST,42.3766316681323,-71.0559319549787,A15,0,Sunday,7
202032365,BURGLARY - RESIDENTIAL,2020-05-09,COMMONWEALTH AVE,42.3397351345223,-71.1587261947297,D14,0,Saturday,10
202014728,AIRCRAFT INCIDENTS,2020-02-23,PRESCOTT ST,42.3752578217205,-71.0246634330596,A7,0,Sunday,6
202040148,M/V - LEAVING SCENE - PERSONAL INJURY,2020-06-07,"BOWDOIN ST & TOPLIFF ST
DORCHESTER  MA 02122
UNITE",42.30489296804,-71.068790035528,C11,0,Sunday,15
202005588,INVESTIGATE PERSON,2020-01-21,BLUE HILL AVE,42.2848257658049,-71.091373689388,B3,0,Tuesday,16
202032342,M/V ACCIDENT - PROPERTY DAMAGE,2020-05-09,MASSACHUSETTS AVE,42.324118374264,-71.0646132103913,C6,0,Saturday,14
202040562,MISSING PERSON,2020-06-11,GREENVILLE ST,42.3269680143481,-71.080519411517,B2,0,Thursday,0
202007242,ASSAULT - AGGRAVATED,2020-01-27,BLUE HILL AVE,42.3088984034559,-71.0830519047438,B2,0,Monday,17
202031278,SICK ASSIST,2020-05-04,CLEVELAND PL,42.3661165885402,-71.0560868414044,A1,0,Monday,17
202019355,ASSAULT - SIMPLE,2020-03-10,"FEDERAL ST & FRANKLIN ST
BOSTON  MA 02110
UNITED S",42.3554959527099,-71.0565219790842,A1,0,Tuesday,16
202024677,SICK/INJURED/MEDICAL - POLICE,2020-04-02,W SCHOOL ST,42.3754492688715,-71.0671063888492,A15,0,Thursday,0
202051862,FRAUD - IMPERSONATION,2020-01-05,W 8TH ST,42.3412875043904,-71.054679326494,C6,0,Sunday,0
202018402,FRAUD - WIRE,2020-03-06,ROCKLAND ST,42.3222705679144,-71.0874574114021,B2,0,Friday,13
202003747,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-01-13,SUMMER ST,42.3412875043904,-71.054679326494,C6,0,Monday,9
202000523,THREATS TO DO BODILY HARM,2020-01-02,BLUE HILL AVE,42.3008226756308,-71.0858987267831,B3,0,Thursday,21
202009993,LARCENY ALL OTHERS,2020-01-03,ORTON-MAROTTA WAY,42.3042408157211,-71.1096718296647,C6,0,Friday,8
202012444,FRAUD - FALSE PRETENSE / SCHEME,2020-02-14,BLAKE ST,42.2644846313075,-71.1069709669533,E18,0,Friday,18
202042883,VANDALISM,2020-06-19,PETERBOROUGH ST,42.3440260391545,-71.0961550256727,D4,0,Friday,10
202034563,SICK/INJURED/MEDICAL - PERSON,2020-05-19,FOREST HILLS ST,42.3092621773994,-71.1024284487805,E13,0,Tuesday,11
202043387,INVESTIGATE PERSON,2020-06-21,NORWELL ST,42.2963148082687,-71.078390286742,B3,0,Sunday,9
202034557,LARCENY THEFT FROM BUILDING,2020-05-19,FIDELIS WAY,42.3458376008326,-71.1449213783549,D14,0,Tuesday,10
202000413,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2020-01-02,WASHINGTON ST,42.3175048075234,-71.0966101598692,E13,0,Thursday,14
202016799,PROPERTY - LOST/ MISSING,2020-02-29,ALLSTATE RD,42.3412875043904,-71.054679326494,C6,0,Saturday,13
202040857,SICK ASSIST,2020-06-11,WASHINGTON ST,42.3527294742853,-71.0625629084842,A1,0,Thursday,19
202012484,SICK/INJURED/MEDICAL - PERSON,2020-02-14,GREEN ST,42.3118576558757,-71.1102395231745,E13,0,Friday,20
202005209,VANDALISM,2020-01-20,O'CONNELL RD,42.2781479247508,-71.0682843068327,C11,0,Monday,10
202002831,SICK ASSIST,2020-01-11,DAKOTA ST,42.2993850916938,-71.0697886522695,C11,0,Saturday,14
202019103,FRAUD - FALSE PRETENSE / SCHEME,2020-03-05,WESTCOTT ST,42.35866,-71.05674,B3,0,Thursday,12
202000335,BURGLARY - RESIDENTIAL,2020-01-01,POWELLTON RD,42.3045082947475,-71.0807587105815,B3,0,Wednesday,22
202023756,SICK/INJURED/MEDICAL - POLICE,2020-03-19,NEW SUDBURY ST,42.3618385665647,-71.0597648909416,A1,0,Thursday,0
202006213,MISSING PERSON - LOCATED,2020-01-23,RAYNOR CIR,42.3344679357378,-71.0865506438562,B2,0,Thursday,17
202032524,SICK ASSIST,2020-05-10,W NEWTON ST,42.3449226120478,-71.0810988527225,D4,0,Sunday,15
202004668,VAL - OPERATING AFTER REV/SUSP.,2020-01-18,"BLUE HILL AVE & JOHNSTON RD
DORCHESTER  MA 02124
U",42.2872349578417,-71.0906090453284,B3,0,Saturday,2
202014769,M/V - LEAVING SCENE - PROPERTY DAMAGE,2020-02-22,"3347 WASHINGTON ST
JAMAICA PLAIN  MA 02130
UNITED ",42.3097185676727,-71.1042943178765,E5,0,Saturday,20
202010159,LARCENY SHOPLIFTING,2020-01-12,NEWBURY ST,42.3499973272539,-71.0810344032756,D4,0,Sunday,17
202025770,ROBBERY,2020-04-08,WASHINGTON ST,42.2758179916097,-71.1399125925088,E5,0,Wednesday,12
202038434,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,2020-06-02,MAIN ST,42.3618385665647,-71.0597648909416,A15,0,Tuesday,20
202001210,ASSAULT - SIMPLE,2020-01-05,ALLSTATE RD,42.3280996604115,-71.0632167604899,C6,0,Sunday,16
202039841,SICK/INJURED/MEDICAL - PERSON,2020-06-08,"CAUSEWAY ST & LEGENDS WAY
BOSTON  MA 02114
UNITED ",42.3658240162172,-71.0607039849181,A1,0,Monday,11
202009713,LARCENY THEFT FROM MV - NON-ACCESSORY,2020-01-03,GROVE ST,42.2870935525911,-71.1482212837716,E5,0,Friday,10
202008991,ASSAULT - AGGRAVATED,2020-02-03,PRINCE ST,42.3669450576412,-71.0577777715388,A1,0,Monday,0
202019537,THREATS TO DO BODILY HARM,2020-03-11,PARK ST,42.2996964560731,-71.0571555785927,C11,0,Wednesday,9
202000450,EVADING FARE,2020-01-02,PARK PLZ,42.3501479814141,-71.0698980119709,A1,0,Thursday,17
202030987,LARCENY THEFT OF BICYCLE,2020-05-02,HOLMAN ST,42.3587261586479,-71.1298281799695,D14,0,Saturday,18
202010043,LARCENY SHOPLIFTING,2020-02-06,NEWBURY ST,42.3484057624732,-71.0868833874023,D4,0,Thursday,11
202001010,LARCENY THEFT FROM MV - NON-ACCESSORY,2020-01-04,REDFIELD ST,42.2975553295965,-71.0597091024257,C11,0,Saturday,16
202004050,MISSING PERSON - LOCATED,2020-01-15,WASHINGTON ST,42.3194396621822,-71.0946746708667,B2,0,Wednesday,19
202024399,M/V ACCIDENT - PROPERTY DAMAGE,2020-04-01,"MELNEA CASS BLVD & HAMPDEN ST
ROXBURY  MA 02119
UN",42.3311780243338,-71.0748210224143,B2,0,Wednesday,16
202008470,LARCENY THEFT OF BICYCLE,2020-01-31,CLARENDON ST,42.3395419898301,-71.0694087696754,D4,0,Friday,10
202006660,SUDDEN DEATH,2020-01-25,BOWDOIN AVE,42.3009096880821,-71.07425843202,C11,0,Saturday,10
202015234,ASSAULT - SIMPLE,2020-02-25,MORTON ST,42.2848257658049,-71.091373689388,B2,0,Tuesday,12
202045278,FRAUD - FALSE PRETENSE / SCHEME,2020-06-27,BLACKSTONE ST,42.3395419898301,-71.0694087696754,A1,0,Saturday,19
202014363,M/V ACCIDENT - OTHER,2020-02-22,"40 NEW SUDBURY ST
BOSTON  MA 02114
UNITED STATES",42.3618385665647,-71.0597648909416,A1,0,Saturday,3
202005045,LARCENY THEFT OF MV PARTS & ACCESSORIES,2020-01-18,BREMEN ST,42.3708180467024,-71.0392907813515,A7,0,Saturday,17
202036681,INVESTIGATE PROPERTY,2020-05-28,"LAMARTINE ST & WYMAN ST
BOSTON  MA 02130
UNITED ST",42.3189620347084,-71.1035459495442,E13,0,Thursday,5
